Freq,S11_r,S11_i,S21_r,S21_i,S22_r,S22_i
1.484,0.07523163904627517,-0.04980112029599404,0.45391877438303224,0.7566356779117646,-0.07998355395203692,0.10951213947519144
1.4845,0.07513503640881596,-0.050292006498357286,0.44807979121667973,0.760135527457582,-0.08128744827317198,0.10867310662957995
1.485,0.07500295716188912,-0.050771485370778566,0.4421536886014765,0.7635808032571122,-0.08245924384408736,0.10778728484837095
1.4855,0.07491199351969317,-0.051249424288212025,0.4362553969347417,0.7670058826677607,-0.08362974287829318,0.10686835336951792
1.486,0.07477485490150734,-0.051729756339807094,0.43033166297225567,0.7704362650042884,-0.08492960179663349,0.10585301579585443
1.4865,0.07466788821389068,-0.052219936591279055,0.42436783682899804,0.7737727811251365,-0.08598359421296267,0.10490258306326405
1.487,0.07454753231944403,-0.05269422093748909,0.41838063246624907,0.7770309515633081,-0.08737746205453922,0.10382607427977505
1.4875,0.07446192779577479,-0.05315982740647108,0.4123764624555736,0.7803225812239513,-0.08844006220026981,0.10278711584210626
1.488,0.07433999310392483,-0.053635471784789564,0.40630920419493716,0.7834859855242621,-0.08947386738780637,0.10169997962321373
1.4885,0.07421146531186237,-0.05410838878859573,0.4002175885504689,0.7865471701983521,-0.09058833251867789,0.1005350882466589
1.489,0.07409404452289133,-0.05456481764072306,0.3941684415044983,0.7897106903889617,-0.09176036399138691,0.09929489340081023
1.4895,0.07397531094223857,-0.05504469662206941,0.3880292708605467,0.7927336886662415,-0.09275136877936653,0.09809249546282707
1.49,0.07387442543420089,-0.05553441313049123,0.38188998510102906,0.7957525007645584,-0.09374788105481512,0.09682093960235165
1.4905,0.07376592506752214,-0.05598780103870664,0.3757495284977691,0.798709986801339,-0.09467513821511019,0.09559822132831552
1.491,0.07363958712016269,-0.056472378948490776,0.3695913701028651,0.8016723190155337,-0.0955968066102568,0.09426134978318028
1.4915,0.0735357934742005,-0.05693306904771097,0.36338428325874944,0.8045325143551149,-0.09655996448076178,0.09295375377137308
1.492,0.07340594879019492,-0.057389426694274374,0.3571503782842928,0.8073258473655365,-0.0974332807437385,0.09154098937374325
1.4925,0.0733125035066792,-0.05787635332951999,0.3509123133701116,0.8100757534236783,-0.09817260488423789,0.09023911405023173
1.493,0.07318534292484347,-0.058314683781470006,0.3446437152011185,0.8127853529946512,-0.09915600798413943,0.08876311775471513
1.4935,0.07305035798618777,-0.05876401008561431,0.3383368851534463,0.8154097537191439,-0.09990806499235952,0.08729749569166947
1.494,0.07293469360231489,-0.059217572947064416,0.3320507502961943,0.8180811995332374,-0.10070080829520847,0.08578576841405564
1.4945,0.07282496257976283,-0.05965713025337221,0.32572563283929606,0.8206501975747031,-0.10148777565223215,0.08424523616520456
1.495,0.07268155910664793,-0.060125334525087455,0.3193865828738435,0.8231818982962351,-0.10229344092180581,0.08263878872111655
1.4955,0.07256576321478306,-0.060587417875150915,0.31299669508504213,0.8256106846514965,-0.10285206520053769,0.08109246384193293
1.496,0.07243256876410542,-0.061013843056177915,0.30657902693461536,0.8280003895242622,-0.10350139124599617,0.0794717688290416
1.4965,0.0723013309692515,-0.06146364103194509,0.30017412557535716,0.830384944013756,-0.10406981541016863,0.07782271549400116
1.497,0.07219217166491139,-0.061894677151535446,0.2937742164313679,0.8327057696425755,-0.10470963765657608,0.07618512866792662
1.4975,0.07207071986171232,-0.06236051167926706,0.2873308995347632,0.8349969009932009,-0.10517806826760787,0.07453561889108858
1.498,0.07194889821411068,-0.06278766660225917,0.28088244150209085,0.8372428245773146,-0.105741342118826,0.07280359705989123
1.4985,0.07180624579539058,-0.06324442875133507,0.27437903602585184,0.8393593401052627,-0.10628563414461231,0.07103746222953784
1.499,0.07169057468911948,-0.06367253522555769,0.26789653110378564,0.8415098791970479,-0.10677561998495783,0.06928075839439865
1.4995,0.0715710867867661,-0.06410029305498144,0.2614110305761865,0.843625258897567,-0.1070405292164707,0.06760304103587902
1.5,0.07142207234435927,-0.06452141949267576,0.25487140482141113,0.8456373054443069,-0.10753004550571914,0.06573674941859615
1.5005,0.07131335153448885,-0.0649542841157882,0.2483609413945068,0.8478092637618945,-0.10803212610091033,0.06392212118500626
1.501,0.07117104782226782,-0.06538339965107151,0.24180764764034898,0.8497527821373114,-0.10829031032119449,0.062071915715066026
1.5015,0.07104277005836597,-0.06579699978321157,0.23522305028155335,0.8515757970438311,-0.10859857450133349,0.060223242720234924
1.502,0.07090348610590148,-0.06622111224978805,0.22864048275313956,0.8533956953443493,-0.10882207290817678,0.05834453921823572
1.5025,0.07078423971765045,-0.06665118965626302,0.22205675697479696,0.8552021303177536,-0.10903730032268574,0.056464744917794074
1.503,0.07065593951218499,-0.06704959853873721,0.21540666310195233,0.8567927769774013,-0.10934677656544504,0.05450648625752858
1.5035,0.0704985419282484,-0.06747233193884143,0.20878378283350627,0.8584626628770453,-0.10932451689259685,0.05267435648778167
1.504,0.07036771875335741,-0.0678743949083575,0.202143382916544,0.8600399815931933,-0.10947139278787293,0.05076655867979141
1.5045,0.07021084763594562,-0.06827982562518317,0.19548215898356286,0.8615735543830891,-0.10949644819530507,0.04884584297297083
1.505,0.07009981605737732,-0.06868457077033452,0.18879613119170147,0.863033903315718,-0.10956755276477875,0.04692392680270753
1.5055,0.06993732311136985,-0.06908976478575396,0.18213521849612166,0.8645233534666449,-0.10961285973579546,0.04483745147591779
1.506,0.06981858400339526,-0.069499889512148,0.17546717610369703,0.8659245870487984,-0.10965058086842266,0.042884066477773264
1.5065,0.06965173363083471,-0.06988993285795203,0.1687581415503442,0.8671941062068442,-0.10954906339090477,0.04086620306450494
1.507,0.06951926031525235,-0.0702983808861508,0.1620160041215917,0.8684741894567471,-0.10937050191008549,0.038987930835995506
1.5075,0.06938211907290284,-0.07068993011106277,0.1553220840255777,0.8697785348005632,-0.10930716985318079,0.036939720408552576
1.508,0.06924376397912771,-0.07110722015106981,0.14860774556234607,0.8710554083625905,-0.10912083191314477,0.034976997784014904
1.5085,0.06910707198855726,-0.07149762212852817,0.14186434096299091,0.8721191289454548,-0.10898921540592497,0.03288854558188317
1.509,0.06894155280545684,-0.07186482141951078,0.13509737274697872,0.8732232331228262,-0.10878535307667371,0.03080296060046528
1.5095,0.06879290277960048,-0.07227008543173138,0.12835543680326236,0.8742785762708244,-0.10850897643073398,0.028783321150000138
1.51,0.06864623446099444,-0.07262850412217581,0.12158376371162083,0.8752061540625284,-0.1081151911041595,0.026936206574473782
1.5105,0.06850057243269844,-0.07302034273565951,0.11482682659782488,0.8761318322873516,-0.10781215671758543,0.02492746295277235
1.511,0.06837710987177849,-0.07340862621028335,0.10806354407169926,0.8769982957907227,-0.107501663682768,0.022931921099638375
1.5115,0.06821603925195767,-0.07377740515421573,0.10126350318414712,0.8777981499551504,-0.1071302153477814,0.020799091810693476
1.512,0.0680454621516382,-0.07413298530365332,0.09447391642349266,0.8785844936914171,-0.10662348806844049,0.018719096813423312
1.5125,0.06788712370451112,-0.07450655089558463,0.08767537031497441,0.8792909531344008,-0.10614855587614734,0.016646102527400744
1.513,0.06772778761444434,-0.07487999994439308,0.08085217051454273,0.8799085297511796,-0.10553600267376438,0.014831799944147022
1.5135,0.06758354759655184,-0.07523581036327558,0.0740418274949123,0.8805143903975319,-0.10504579410059009,0.012773921348780574
1.514,0.06743918633586907,-0.0756044881772027,0.06724636448914657,0.8811461145267102,-0.1045306167223575,0.010668941471538022
1.5145,0.06726044958891138,-0.07597530654762939,0.06042390328331147,0.8816234323066064,-0.10389480086931695,0.008580900690747606
1.515,0.06710796823638601,-0.0763317963084098,0.05360084064183241,0.8820876220715423,-0.10318119923476272,0.006733675920736557
1.5155,0.06694668141215136,-0.0766803890931196,0.04677691165576103,0.8825286357248038,-0.1024977088598385,0.00465511007461867
1.516,0.06676426184010979,-0.07700483023217224,0.03993920595389541,0.8828185123812736,-0.10171388833290819,0.0027365325375877047
1.5165,0.06661024549828888,-0.0773598838881428,0.033097043929440614,0.8830776979279,-0.10104675582621642,0.0005151613097912509
1.517,0.06642396582990356,-0.07770308089636822,0.026274487223605075,0.8832368963847259,-0.10021379036524847,-0.001372274591487668
1.5175,0.06626470152147014,-0.07803052762323508,0.019440647078299483,0.8834400712861845,-0.09938977466022923,-0.0032435999870009773
1.518,0.0661175650187368,-0.07838021623852794,0.012606984583879675,0.8835884878224239,-0.09857205411912277,-0.005152498526085679
1.5185,0.06594210550636036,-0.07871397820916601,0.005775382760683878,0.8836423075762986,-0.09767655371630583,-0.0070284560610915404
1.519,0.06576614243699196,-0.0790383792358738,0.0010690681461024904,-0.8836889262686994,-0.09678709691210562,-0.00909354412853467
1.5195,0.06560573991880526,-0.07937989497239119,0.007899336976443546,-0.8836497241489214,-0.09582515049718038,-0.010826384541897107
1.52,0.06541395009397233,-0.07969827835523244,0.01474248397974447,-0.8835309906782698,-0.09477932533559641,-0.012693580037375274
1.5205,0.06524325675756582,-0.08002006197558902,0.02158331474992479,-0.883412874595595,-0.09378727400911326,-0.014672472483246535
1.521,0.0650645335226744,-0.08033646354393671,0.02841518016025188,-0.8831725102643316,-0.09275673612950504,-0.016569270800666124
1.5215,0.06488301761289968,-0.08064494504730839,0.03524824841585164,-0.8829900360088403,-0.09164043765112917,-0.018308374350229275
1.522,0.06471932955281005,-0.08096908390818179,0.042111295334520855,-0.8827181334082761,-0.0904996623348174,-0.02026426497916989
1.5225,0.06452204044576187,-0.08128922480914341,0.04895007195374292,-0.8823741286843122,-0.08935643233324043,-0.022108940077423544
1.523,0.0643504198711362,-0.08159318536724233,0.05577984336771707,-0.8819725512089837,-0.08820399231659774,-0.02398920637901254
1.5235,0.06417140271518613,-0.08188708804993068,0.06259858090488729,-0.8814592070153261,-0.08703785375139401,-0.025733671411532925
1.524,0.06397769019896564,-0.08219938254743182,0.06941071953182176,-0.8809187904342035,-0.08579458846498657,-0.027567686969266723
1.5245,0.06379345436987767,-0.0824832635377425,0.07622582720196901,-0.8803410628821157,-0.08447955935059352,-0.02913304018493698
1.525,0.06360423552619812,-0.0827626736355046,0.08304633819397692,-0.8797581418528844,-0.08314844787228927,-0.030942032926509676
1.5255,0.06343826652352974,-0.08309425929658307,0.08986025979586705,-0.8791482357140811,-0.08185231394673746,-0.03262312778291768
1.526,0.0632371354718272,-0.08336563386393739,0.09668286926712727,-0.8783843774925156,-0.08049555661028292,-0.03433697104903785
1.5265,0.06302474124502166,-0.08365394976446698,0.10347540424809451,-0.8775847756888802,-0.07908170362335998,-0.03571360898564034
1.527,0.06285162262660661,-0.0839330204472202,0.11028282305337572,-0.8767597146363846,-0.0776931474196896,-0.03740687378801641
1.5275,0.06264090617283907,-0.0841774430827298,0.1170671305216944,-0.8758286006941214,-0.07623585187278216,-0.03894819613338551
1.528,0.06242847854787635,-0.08445248817269851,0.12383564428374376,-0.8748340220012376,-0.07479954012270765,-0.040448772093722954
1.5285,0.062257807949958506,-0.08477009070169507,0.13060534977625252,-0.873838322258869,-0.0733773845616565,-0.04205982102094798
1.529,0.06207295181225006,-0.08505324507623889,0.13738862764950915,-0.8728634858532726,-0.07188641831647813,-0.04345333746875213
1.5295,0.0618777380554269,-0.08536075361272545,0.14413442530019113,-0.8718343795953971,-0.07032627276233457,-0.044879735212286366
1.53,0.06166039880055199,-0.0855850216925704,0.1508880340919412,-0.8706231089584384,-0.06871998007283005,-0.04642243486569969
1.5305,0.061439073035701335,-0.08583454411927782,0.15759633675212686,-0.869330198908085,-0.06712010328268854,-0.04791609428568563
1.531,0.06123374844048386,-0.08609043915225074,0.164339920339264,-0.8681233369097928,-0.06546979136682735,-0.04920874307361278
1.5315,0.06103761013998314,-0.08635528906170165,0.17107554894910576,-0.866833654561544,-0.0638176339238224,-0.050633185795727016
1.532,0.060819483722432975,-0.08660032491706535,0.17777049584039994,-0.8654079661860661,-0.06219979061202448,-0.0518957822092056
1.5325,0.06060512424989082,-0.08683294972244664,0.18447279454428622,-0.8640038651083415,-0.06044670499703286,-0.05318298726515866
1.533,0.060386025638371366,-0.0870813373443409,0.191178470252993,-0.8625869248020842,-0.058743439023624125,-0.05435970063169766
1.5335,0.060172609330026966,-0.08732442096193486,0.19784326440488834,-0.8610609668823277,-0.05704495328374922,-0.055598045252908034
1.534,0.059953055446961334,-0.08755073922851511,0.20452595113816913,-0.859522380231299,-0.0552291638080117,-0.05683334533818652
1.5345,0.05972781534307317,-0.08781576881272676,0.21116992869358964,-0.8578513724860858,-0.05351496544346399,-0.057886668587355194
1.535,0.059520335253408226,-0.08805527694367657,0.21784377923625933,-0.8562838083669053,-0.051761361223014626,-0.0588904990782136
1.5355,0.05928760809698009,-0.08827719951909435,0.22447013016377826,-0.8545707719638802,-0.04988439865223014,-0.06009097705194105
1.536,0.05907345655113047,-0.08848761395572671,0.2310755271468651,-0.8527339720190453,-0.04801512533251636,-0.06123257248349555
1.5365,0.05883823552934782,-0.08871109512286225,0.23766774542934163,-0.8508668178592883,-0.046122771281284954,-0.06234891778674249
1.537,0.05861631951490667,-0.08894507959616359,0.24427415259602767,-0.8490469637896518,-0.04426110401847644,-0.0632725958445596
1.5375,0.05838602132843708,-0.08915100124337459,0.2508484813916976,-0.8470939067292682,-0.04248963979785836,-0.06408004763408717
1.538,0.05815675581509857,-0.08938281161066577,0.25740575991218,-0.8451453254959972,-0.040541747819140384,-0.06505257733168929
1.5385,0.0579311259702924,-0.08959015820204527,0.26393786670430297,-0.8430358914879369,-0.038700304130979184,-0.06586291690031225
1.539,0.057690602812718955,-0.08980116648169843,0.27047395260803736,-0.8409608116143316,-0.03670161193370551,-0.06675481380717344
1.5395,0.05744812094852103,-0.09000550140541812,0.2769918834506717,-0.8388525454193334,-0.034701926881599204,-0.06750676145402244
1.54,0.05720799090588859,-0.09020582120072858,0.28346665587543846,-0.836623988441448,-0.032757494431054024,-0.06831394122395258
1.5405,0.0569659697087189,-0.09041736607774756,0.28995380419653394,-0.8344227586287319,-0.030731633277706623,-0.06906618768795449
1.541,0.05672259342779801,-0.09059070484557338,0.29642319583442894,-0.8321341696502902,-0.02869099062680489,-0.0697365633768689
1.5415,0.05648366455154089,-0.09078175518846836,0.3028646707509114,-0.8298106858641022,-0.026733695781179123,-0.07032906495189463
1.542,0.056223707824639806,-0.09095499083507526,0.3092726634522065,-0.8273497951003493,-0.024797805888537035,-0.0708261439517252
1.5425,0.055972042382417604,-0.0911378525710643,0.3156813965072559,-0.8248596821569617,-0.02265534287467116,-0.07142350977253742
1.543,0.05572264337612197,-0.09133195663231243,0.32210048221472853,-0.8224939494943853,-0.020583888407978132,-0.07192998932559212
1.5435,0.05547943150170722,-0.09150222693697463,0.3284509519714871,-0.819907549359085,-0.01858960828143861,-0.07238856855753774
1.544,0.05521319480626623,-0.09168356562018276,0.33480100458771966,-0.817313726711947,-0.01658373906444159,-0.0727097211731106
1.5445,0.054944333338038866,-0.091854440022776,0.34112055609105724,-0.8146705601726347,-0.014512810030164976,-0.07309981839387975
1.545,0.05471353953991896,-0.09203078354027411,0.3473989689309974,-0.8119408439350712,-0.012465658478240927,-0.07355173766512339
1.5455,0.05442838407318742,-0.09218411247241967,0.3537065884238218,-0.8091925672856802,-0.010337748090922274,-0.07376228859999183
1.546,0.05417146692167825,-0.09236755468189073,0.3599830154096652,-0.8064463358862176,-0.008230651771519694,-0.07408059962871304
1.5465,0.05390571871311953,-0.0925056061302334,0.3662104044424628,-0.8035927799000769,-0.006171676218869803,-0.0742859122857906
1.547,0.053637680713070596,-0.09266566343751252,0.37245232290150215,-0.8007356520129163,-0.003963077979628388,-0.07456608740497289
1.5475,0.05337488759599094,-0.09282163159872735,0.3786651984124108,-0.7978277059689504,-0.0019980455050359635,-0.07460953299798814
1.548,0.05311244399475908,-0.09300212723772835,0.3848376113386836,-0.7948328046405667,6.777839659960591e-05,-0.07468141418811099
1.5485,0.05282889367569465,-0.0931350228444243,0.390995506803425,-0.7917980897644196,0.0022693460687748454,-0.07475348318269637
1.549,0.05256421414204563,-0.09327402552648016,0.3971234051762479,-0.7887154995955317,0.004373323154069617,-0.0747909217916955
1.5495,0.05228898520772329,-0.09341569985649628,0.40321811109510497,-0.7855651593040908,0.00642907880150201,-0.07476405720876483
1.55,0.051988874233046975,-0.09356412232600912,0.4092496927510815,-0.7822955035799882,0.008555313833492124,-0.07465541751600713
1.5505,0.05172507662171989,-0.09371325453017884,0.41533747954356204,-0.7791652276676236,0.010571167991719357,-0.07451670187452615
1.551,0.05143948027877301,-0.0938471949565698,0.42137744177324726,-0.7758979760003981,0.012739780490897936,-0.07439592142015182
1.5515,0.051156779437012134,-0.09399448962934485,0.4273977281717208,-0.7726020082617275,0.014818596753317244,-0.07416267428513262
1.552,0.05085929291459806,-0.09409996127697724,0.4333813378570343,-0.7692031278542005,0.016938761866542702,-0.0738833522303366
1.5525,0.05057575195189472,-0.0941991098884358,0.4393352595079804,-0.7657982807429419,0.019088161026086452,-0.07368255617245394
1.553,0.05026902785527314,-0.09433364127550384,0.4452810993105572,-0.7623607489054453,0.021121542877477063,-0.0733056288764128
1.5535,0.04999695659893813,-0.09447385582457565,0.451186192495894,-0.7588614998073941,0.023213563884875964,-0.07298124523454269
1.554,0.049673438391804166,-0.09456220025575762,0.4570202122164697,-0.7552506514070377,0.025153872506460107,-0.07247979615781174
1.5545,0.04939170571204454,-0.09469588343880044,0.46288052913772154,-0.7516938711828038,0.027367898273723035,-0.07208812702643679
1.555,0.049078078579236115,-0.09478792219357218,0.4687092293207367,-0.7480443846887461,0.029402305538158577,-0.07158735855166305
1.5555,0.048771922084843274,-0.09487606685552305,0.4745197154317851,-0.7443866215396806,0.03149800396153743,-0.07101161700510769
1.556,0.04848474743530959,-0.09499534956171107,0.48028276136200077,-0.7406317632405208,0.033598851727589356,-0.07048989613907583
1.5565,0.04816205441514771,-0.09507307420562457,0.4860065479966581,-0.7368478007950877,0.03572462764488707,-0.06986135886199406
1.557,0.04785791467538189,-0.09514305803317132,0.491711464311471,-0.733000405333032,0.037771275901104656,-0.06917805780176221
1.5575,0.04752693682839801,-0.0952728296688324,0.49740589437908556,-0.729154093365902,0.03983188903139726,-0.06853846894307578
1.558,0.04723219016983596,-0.09538424053846153,0.5030559671409967,-0.7252604018848513,0.04170769058932784,-0.0678150499538064
1.5585,0.04691422914389838,-0.09548235583591946,0.5087196394537608,-0.7213876411344378,0.043837744175595335,-0.06702150945015266
1.559,0.04659763939564979,-0.0955684873279971,0.5142813053738686,-0.7173422256642524,0.04575282707636257,-0.06624337842753403
1.5595,0.0462829748895837,-0.09565789170391781,0.5197830930837486,-0.7132564125646554,0.04769635485340642,-0.06548455465469268
1.56,0.045939862507767444,-0.09572813890630837,0.5252871989927718,-0.7091369458080635,0.04983452465682237,-0.06460045587293103
1.5605,0.045635431463729795,-0.09583885094890685,0.5308246121548239,-0.7050858619843579,0.05171715223054965,-0.06368580604060166
1.561,0.045315617078365476,-0.0959157799527077,0.5362684214692756,-0.7008969388522156,0.053651599916417436,-0.06271635919354118
1.5615,0.04498156545661239,-0.09599529320490546,0.5417129491475324,-0.6967080791209949,0.05545719303659701,-0.061683468799897126
1.562,0.044667579242773967,-0.09606816572632017,0.547086400574366,-0.6924277059042633,0.057257071839398585,-0.06069220760085365
1.5625,0.04431856973264152,-0.09612332758261737,0.552473317670279,-0.6881400369448313,0.0592155103480061,-0.05957429282689733
1.563,0.04398018903120189,-0.09618645191602473,0.5577699368266184,-0.6837622422902795,0.06105900395972639,-0.05849445932253775
1.5635,0.04365255984427695,-0.09628725221711024,0.563065567899427,-0.6793854641042134,0.06282461878562626,-0.05740562403489265
1.564,0.043318056664698554,-0.09633811279482937,0.5682952353459766,-0.6749043197943789,0.06483034551241608,-0.0562540877516843
1.5645,0.042975492460622405,-0.09641549345930214,0.5735786269658684,-0.6705246083890879,0.06650804086018608,-0.05508145284703924
1.565,0.042632777070929134,-0.0964439357297812,0.5787514390368713,-0.6660125705725068,0.06820216433723132,-0.0537909007991244
1.5655,0.04227246216163666,-0.09648730596949734,0.5838682565081915,-0.6613888154565295,0.06998975946649023,-0.05249717591663913
1.566,0.041929697073684644,-0.0965461522258363,0.5889913884048463,-0.6568342364569907,0.07177635284958271,-0.05121736548560059
1.5665,0.04157262492963669,-0.09657908572979207,0.5940237462217882,-0.6521569402452622,0.07341916359816929,-0.04992760588922584
1.567,0.04124197218774099,-0.0966647687311715,0.5990940409613961,-0.6475203571362431,0.07509535420705521,-0.048597725626453245
1.5675,0.04086703203092633,-0.09669192414275367,0.6040476963992172,-0.6427773549441042,0.0768080126497047,-0.04722078843959751
1.568,0.040502103558084424,-0.0967550898173541,0.6090529347648816,-0.6380674924245406,0.07824918479953596,-0.045798647764294605
1.5685,0.04015035847250775,-0.09678506149321518,0.6140000403437499,-0.6332660415472612,0.07988608560530361,-0.04433208867863731
1.569,0.03978963048127232,-0.09684285329110306,0.6189190701729835,-0.6284705810556881,0.08154888821055331,-0.042848462971186
1.5695,0.03943792511306804,-0.09688874546611001,0.623759034978478,-0.6236066154532163,0.08310307779813916,-0.04141496226126066
1.57,0.039076052175690365,-0.09692121237676168,0.6285678697549256,-0.6186686650486299,0.08477130680633635,-0.03982535092449119
1.5705,0.03870670374976788,-0.09694854683959662,0.633359407997669,-0.6137399603864063,0.08622584708125067,-0.038266289491556
1.571,0.038337996175167866,-0.09699662057723749,0.6381380891342889,-0.6088062463707595,0.08764114572778184,-0.03666669947715482
1.5715,0.037968365378061544,-0.09702872673877706,0.6428565921457817,-0.6037986616924799,0.08898970020078444,-0.03508319105504972
1.572,0.037578066668848664,-0.09702158304849624,0.6474933070163087,-0.5987285959861468,0.0903997484866779,-0.03341952406662773
1.5725,0.037206139951962244,-0.09704195143841704,0.6520792078571087,-0.5936136188373471,0.09183755292304414,-0.031823933360121785
1.573,0.03683261122017567,-0.09707996456653083,0.6566543807376873,-0.5884785356497008,0.09324406930361051,-0.030100717393581826
1.5735,0.03645199462999926,-0.09711239413448151,0.6612479484609075,-0.5833704226314854,0.09442953206214434,-0.028475509728208368
1.574,0.03606901185801878,-0.0971189806645849,0.6657447293206391,-0.578181421120193,0.0957730444664298,-0.026670798388560367
1.5745,0.03566634213183219,-0.09712926411665042,0.6702651559114655,-0.57299244656707,0.09699082230900878,-0.02491415103788521
1.575,0.03528574695071421,-0.09714465208293836,0.6746494989744414,-0.5677012593360347,0.0982059320059857,-0.02312580207456453
1.5755,0.0349041183384121,-0.09717876634194657,0.6790174836299638,-0.5624008493978178,0.09932893748842193,-0.02143953983599797
1.576,0.034499367677697956,-0.09719985964468819,0.6834393960038078,-0.5571591334832803,0.1004889478107611,-0.019629185846452964
1.5765,0.034112596533614065,-0.0972053622810874,0.6877390566775552,-0.5517946965272252,0.1016251587496535,-0.01779093583707019
1.577,0.03372297041876733,-0.09723377596027034,0.6920797605487826,-0.546429456467344,0.10263137972955305,-0.015926698106815247
1.5775,0.033331502772903254,-0.09725226017863044,0.696278123638582,-0.5409990444021059,0.10367262898474663,-0.014118952787868013
1.578,0.03293134863645522,-0.09722799708206209,0.7004607741022382,-0.5355472843537575,0.10472845427718548,-0.012194528457628598
1.5785,0.03250395155834525,-0.09725289303388568,0.7045934418076232,-0.530056725062289,0.10560027292706659,-0.010388076793503145
1.579,0.03212022323649831,-0.09724516626721724,0.7087056398378077,-0.524534265956278,0.10650107964969781,-0.008467789992893675
1.5795,0.031701343684518685,-0.0972304675540725,0.712734267022688,-0.5189700376606251,0.10748225174531324,-0.006498997968636246
1.58,0.03128669630285971,-0.09721611752855863,0.7167715843463904,-0.5134201719447495,0.10829440070273308,-0.004498760933859042
1.5805,0.03087902273799191,-0.09719557257481397,0.7207485097829052,-0.5078216510536737,0.10918304152276088,-0.0025235657729228674
1.581,0.03045645429276833,-0.09718453907394689,0.7246645516621188,-0.5021918706054119,0.10989879385279609,-0.0006447687580286784
1.5815,0.030061298122922298,-0.09718021290164751,0.7285099164039945,-0.4964765014903454,0.11063374189395245,0.001296817197039937
1.582,0.029623617831035606,-0.09715837685416112,0.7323573383210099,-0.4907976381916627,0.11138363621869365,0.0033933678614122224
1.5825,0.02921225609785698,-0.0971311598715304,0.7361670088057136,-0.48506649647668454,0.11202667310818269,0.00535058389599476
1.583,0.028799926054040206,-0.09713946850906724,0.7399500968895883,-0.4793325212155045,0.11269739809336747,0.007408259757901417
1.5835,0.028365562640714354,-0.0971257948241708,0.743617428077841,-0.4735113071794213,0.11321309754794422,0.009309289558523153
1.584,0.02793921539280375,-0.0971091808535538,0.7472148809557718,-0.4676546482220756,0.11378770061856218,0.011323354613451788
1.5845,0.0275116258638098,-0.09709337761923369,0.7508061859461794,-0.46179359716018453,0.11426079139784424,0.013306180531868633
1.585,0.02706792776232622,-0.09706805930357065,0.7543888820161657,-0.45594395566923474,0.1147607989342442,0.015377881688849699
1.5855,0.026636353134449273,-0.09702899683595448,0.757910763302967,-0.4500424769208162,0.11517638635914536,0.017378963569770662
1.586,0.026206397965324313,-0.09700380161587077,0.7613999872024221,-0.44412722308974684,0.11548988809620939,0.01935216769618419
1.5865,0.02578115532243501,-0.0969859611645277,0.7648915672385376,-0.4382204114101059,0.11579861981756254,0.021332466248985722
1.587,0.02534594572419331,-0.09698574734648692,0.768303710321662,-0.43226296697513644,0.11611238087067649,0.023314149826322267
1.5875,0.0248958714004031,-0.09696392791521004,0.7716733410789385,-0.42627527597121995,0.11640583093982308,0.025434567498679426
1.588,0.02446685428942151,-0.09694291690023779,0.7749975998456167,-0.42026744611226524,0.1166797613215701,0.027472917900039213
1.5885,0.02400301325993505,-0.09691378426592616,0.7782134604330627,-0.4142120480967211,0.11688249767687534,0.029545215707495968
1.589,0.02355681857437464,-0.0968868562655214,0.7813970295714432,-0.408129912189612,0.11701561491360368,0.03153034387109065
1.5895,0.023109790932176258,-0.0968790819007185,0.7845332853772274,-0.40200804792287476,0.11710624441078772,0.03349182351810395
1.59,0.02265121017999279,-0.09681425631445675,0.7876578801974609,-0.39587593726841713,0.11703266621712015,0.035459946838379795
1.5905,0.022202336675837153,-0.09679900214580588,0.7907110914138523,-0.38972789974619554,0.11700382240168149,0.03745596659288579
1.591,0.021746993987445798,-0.09673642674483,0.793719713190494,-0.3835587579595615,0.11702934426652148,0.039532342968293686
1.5915,0.021287881147727478,-0.09670337858798478,0.7966007558704319,-0.37733269637461514,0.11699683431789144,0.041572669228784685
1.592,0.02083402309233949,-0.09665087538831932,0.7995413397324633,-0.37112258187699787,0.11689575793032067,0.04358802514666703
1.5925,0.020360748853071237,-0.09663614252966997,0.8024455147045998,-0.3649159539706165,0.11668462225430937,0.04557958627776741
1.593,0.019901614380399876,-0.09661561098679597,0.8052879101592266,-0.35867726902344893,0.11649861707641437,0.047500992588098145
1.5935,0.019434109767262786,-0.09656892487425373,0.8079927638112004,-0.3523702629139406,0.11622242223362247,0.0495059254143094
1.594,0.01896444294402727,-0.09649501880209892,0.8107958077216268,-0.3460948842348611,0.1158447649265371,0.051508152666135794
1.5945,0.018514908039261466,-0.09647327504031479,0.8135241066682964,-0.33981276637032337,0.1155679477994978,0.05341836252288086
1.595,0.018033612491055187,-0.09642047329081062,0.8161229706266058,-0.33347118917603963,0.11525989331872633,0.055451657052263965
1.5955,0.017560878573308084,-0.09637554485667094,0.8186822668333171,-0.32710017080047726,0.11478866129661874,0.05741859621639476
1.596,0.017076460043415134,-0.0963268815995104,0.8211918801063045,-0.32073970652944994,0.11438426145453526,0.059301478540633806
1.5965,0.01659329376098416,-0.0962654540107434,0.8236585680614517,-0.3143423936058466,0.11384649080937045,0.06118156562265065
1.597,0.016119150175172264,-0.09623421562344973,0.8260668683601483,-0.30791365095279893,0.11336480113258215,0.06321364540267743
1.5975,0.015638687762754414,-0.09618882727121619,0.8284107799462147,-0.30146056793279663,0.11274275771360034,0.06501452356005802
